# gapseq version: 2.1.0 53f3b612
# Transporter sequence DB md5sum: b99a77e (2026-06-08)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	30.045	1.48e-21	86.7	76	BJKHBEAE_03901 Cell division ATP-binding protein FtsE	1	211	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	28.632	5.05e-21	85.9	84	BJKHBEAE_03477 Glutamine transport ATP-binding protein GlnQ	10	239	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	29.952	1.05e-19	84.7	80	BJKHBEAE_00583 putative ATP-binding protein YbiT	320	521	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	30.769	3.35e-20	84	79	BJKHBEAE_01785 Putative phosphonates utilization ATP-binding protein PhnK	5	228	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	28.767	1.77e-19	84	79	BJKHBEAE_02807 Galactofuranose transporter ATP-binding protein YtfR	269	485	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	30.38	1.85e-19	83.6	85	BJKHBEAE_00548 Putrescine transport ATP-binding protein PotG	16	250	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	27.948	1.23e-19	83.6	76	BJKHBEAE_02956 Oligopeptide transport ATP-binding protein OppD	18	242	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	29.412	3.79e-19	81.6	80	BJKHBEAE_01618 putative ABC transporter ATP-binding protein YadG	1	212	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	28.384	2.54e-19	81.3	83	BJKHBEAE_00594 Glutamine transport ATP-binding protein GlnQ	1	227	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	26.829	1.28e-18	80.5	89	BJKHBEAE_02604 Glycine betaine uptake system ATP-binding protein YehX	1	242	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	28.448	2.58e-18	80.1	85	BJKHBEAE_03914 sn-glycerol-3-phosphate import ATP-binding protein UgpC	4	234	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	25.498	6.32e-18	79.7	84	BJKHBEAE_00574 Glutathione import ATP-binding protein GsiA	11	261	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	26.168	2.49e-18	79.3	76	BJKHBEAE_03873 putative D,D-dipeptide transport ATP-binding protein DdpF	4	216	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	32.338	1.77e-18	79	76	BJKHBEAE_00470 Aliphatic sulfonates import ATP-binding protein SsuB	14	208	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	30.263	9.63e-18	79	77	BJKHBEAE_00643 ABC transporter ATP-binding protein ModF	261	473	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	28.169	1.18e-18	79	78	BJKHBEAE_02555 putative iron export ATP-binding protein FetA	5	213	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	32.87	1.37e-18	79	76	BJKHBEAE_02560 Lipoprotein-releasing system ATP-binding protein LolD	5	219	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	26.36	3.92e-18	78.2	84	BJKHBEAE_00074 L-cystine transport system ATP-binding protein TcyN	2	236	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	28.333	3.71e-18	78.2	85	BJKHBEAE_04298 Taurine import ATP-binding protein TauB	1	239	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	29.73	5.61e-18	77.4	80	BJKHBEAE_03127 Glutamate transport ATP-binding protein GluA	1	220	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	27.803	4.08e-17	77.4	84	BJKHBEAE_04097 Ribosome-associated ATPase	12	233	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	27.907	4.76e-17	77	77	BJKHBEAE_00091 Arabinose import ATP-binding protein AraG	5	216	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	28.755	5.43e-17	76.3	83	BJKHBEAE_01691 Methionine import ATP-binding protein MetN	1	233	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	32.877	1.2e-16	75.9	82	BJKHBEAE_03405 Autoinducer 2 import ATP-binding protein LsrA	266	478	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	29.778	3.62e-17	75.5	79	BJKHBEAE_00539 Arginine transport ATP-binding protein ArtP	3	223	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	30.493	2.23e-16	75.1	79	BJKHBEAE_00517 Glutathione/L-cysteine transport system ATP-binding/permease protein CydC	339	555	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	27.354	7.88e-17	74.7	80	BJKHBEAE_01642 Iron(3+)-hydroxamate import ATP-binding protein FhuC	10	232	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	25.581	2.93e-16	74.7	77	BJKHBEAE_02026 Ribose import ATP-binding protein RbsA	1	214	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	29.185	2.65e-16	73.2	84	BJKHBEAE_01998 Intermembrane phospholipid transport system ATP-binding protein MlaF	5	237	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	26.496	2.3e-15	71.6	84	BJKHBEAE_00731 Glycine betaine/proline betaine transport system ATP-binding protein ProV	35	264	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	28.821	7.67e-16	71.6	81	BJKHBEAE_03910 High-affinity branched-chain amino acid transport ATP-binding protein LivF	5	224	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	27.397	8.08e-15	69.7	77	BJKHBEAE_03015 Dipeptide transport ATP-binding protein DppF	36	253	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	24.336	1.27e-14	69.3	76	BJKHBEAE_03014 Dipeptide transport ATP-binding protein DppD	2	227	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	31.092	9.05e-15	68.9	87	BJKHBEAE_00279 Vitamin B12 import ATP-binding protein BtuD	1	231	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	26.695	2.91e-14	68.9	82	BJKHBEAE_01775 Ribose import ATP-binding protein RbsA	3	233	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	27.232	5.2e-14	68.2	78	BJKHBEAE_00489 ATP-dependent lipid A-core flippase	342	557	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	25.311	1.28e-13	67	88	BJKHBEAE_02623 Galactose/methyl galactoside import ATP-binding protein MglA	13	252	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	26.697	7.05e-14	67	80	BJKHBEAE_02882 Oligosaccharides import ATP-binding protein MsmX	16	234	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	27.7	3.31e-13	65.5	76	BJKHBEAE_02986 Xylose import ATP-binding protein XylG	1	212	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	29.412	2.13e-13	64.7	79	BJKHBEAE_01560 Thiamine import ATP-binding protein ThiQ	19	232	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	23.246	5.56e-13	63.9	78	BJKHBEAE_02910 Putrescine export system ATP-binding protein SapF	2	226	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	28.111	7.55e-13	63.5	78	BJKHBEAE_03885 Nickel import ATP-binding protein NikD	1	215	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	24.561	1.92e-12	62.8	96	BJKHBEAE_02909 Putrescine export system ATP-binding protein SapD	3	284	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	25	4.42e-12	62	75	BJKHBEAE_03874 putative D,D-dipeptide transport ATP-binding protein DdpD	5	227	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	28.959	8.79e-12	61.6	76	BJKHBEAE_00524 Macrolide export ATP-binding/permease protein MacB	1	214	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	24.268	1.14e-10	58.2	87	BJKHBEAE_02514 multidrug efflux ABC transporter permease/ATP-binding subunit SmdA	351	572	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	26.84	9.63e-11	57.4	79	BJKHBEAE_00998 Histidine/lysine/arginine/ornithine transport ATP-binding protein HisP	15	244	transporter
gnl|TC-DB|P0A9X1|3.A.1.15.5	3.A.1.15.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0A9X1|3.A.1.15.5	28.111	2.92e-10	57	75	BJKHBEAE_02515 multidrug efflux ABC transporter permease/ATP-binding subunit SmdB	340	547	transporter
gnl|TC-DB|Q9RNI8|3.A.1.15.6	3.A.1.15.6	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9RNI8|3.A.1.15.6	33.871	4.93e-34	121	86	BJKHBEAE_00129 High-affinity zinc uptake system membrane protein ZnuB	10	254	transporter
gnl|TC-DB|Q9RNI8|3.A.1.15.6	3.A.1.15.6	Copper	Cu2+	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9RNI8|3.A.1.15.6	33.871	4.93e-34	121	86	BJKHBEAE_00129 High-affinity zinc uptake system membrane protein ZnuB	10	254	transporter
gnl|TC-DB|Q9RNI8|3.A.1.15.6	3.A.1.15.6	iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RNI8|3.A.1.15.6	33.871	4.93e-34	121	86	BJKHBEAE_00129 High-affinity zinc uptake system membrane protein ZnuB	10	254	transporter
gnl|TC-DB|Q9RNI8|3.A.1.15.6	3.A.1.15.6	iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RNI8|3.A.1.15.6	33.871	4.93e-34	121	86	BJKHBEAE_00129 High-affinity zinc uptake system membrane protein ZnuB	10	254	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9RNI9|3.A.1.15.6	33.333	3.92e-31	113	88	BJKHBEAE_03192 Ferric enterobactin transport ATP-binding protein FepC	23	242	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Copper	Cu2+	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9RNI9|3.A.1.15.6	33.333	3.92e-31	113	88	BJKHBEAE_03192 Ferric enterobactin transport ATP-binding protein FepC	23	242	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RNI9|3.A.1.15.6	33.333	3.92e-31	113	88	BJKHBEAE_03192 Ferric enterobactin transport ATP-binding protein FepC	23	242	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RNI9|3.A.1.15.6	33.333	3.92e-31	113	88	BJKHBEAE_03192 Ferric enterobactin transport ATP-binding protein FepC	23	242	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9RNI9|3.A.1.15.6	29.958	1.38e-30	111	95	BJKHBEAE_02188 Fe(3+) dicitrate transport ATP-binding protein FecE	3	236	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Copper	Cu2+	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9RNI9|3.A.1.15.6	29.958	1.38e-30	111	95	BJKHBEAE_02188 Fe(3+) dicitrate transport ATP-binding protein FecE	3	236	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RNI9|3.A.1.15.6	29.958	1.38e-30	111	95	BJKHBEAE_02188 Fe(3+) dicitrate transport ATP-binding protein FecE	3	236	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RNI9|3.A.1.15.6	29.958	1.38e-30	111	95	BJKHBEAE_02188 Fe(3+) dicitrate transport ATP-binding protein FecE	3	236	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9RNI9|3.A.1.15.6	30.631	1.73e-28	105	89	BJKHBEAE_01642 Iron(3+)-hydroxamate import ATP-binding protein FhuC	27	246	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Copper	Cu2+	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9RNI9|3.A.1.15.6	30.631	1.73e-28	105	89	BJKHBEAE_01642 Iron(3+)-hydroxamate import ATP-binding protein FhuC	27	246	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RNI9|3.A.1.15.6	30.631	1.73e-28	105	89	BJKHBEAE_01642 Iron(3+)-hydroxamate import ATP-binding protein FhuC	27	246	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RNI9|3.A.1.15.6	30.631	1.73e-28	105	89	BJKHBEAE_01642 Iron(3+)-hydroxamate import ATP-binding protein FhuC	27	246	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9RNI9|3.A.1.15.6	29.493	1.86e-24	94.7	89	BJKHBEAE_00130 Zinc import ATP-binding protein ZnuC	4	202	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Copper	Cu2+	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9RNI9|3.A.1.15.6	29.493	1.86e-24	94.7	89	BJKHBEAE_00130 Zinc import ATP-binding protein ZnuC	4	202	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RNI9|3.A.1.15.6	29.493	1.86e-24	94.7	89	BJKHBEAE_00130 Zinc import ATP-binding protein ZnuC	4	202	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RNI9|3.A.1.15.6	29.493	1.86e-24	94.7	89	BJKHBEAE_00130 Zinc import ATP-binding protein ZnuC	4	202	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9RNI9|3.A.1.15.6	25.506	2.3e-23	92.4	95	BJKHBEAE_01793 Phosphate-import ATP-binding protein PhnC	4	249	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Copper	Cu2+	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9RNI9|3.A.1.15.6	25.506	2.3e-23	92.4	95	BJKHBEAE_01793 Phosphate-import ATP-binding protein PhnC	4	249	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RNI9|3.A.1.15.6	25.506	2.3e-23	92.4	95	BJKHBEAE_01793 Phosphate-import ATP-binding protein PhnC	4	249	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RNI9|3.A.1.15.6	25.506	2.3e-23	92.4	95	BJKHBEAE_01793 Phosphate-import ATP-binding protein PhnC	4	249	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9RNI9|3.A.1.15.6	31.28	7.01e-23	90.9	86	BJKHBEAE_04298 Taurine import ATP-binding protein TauB	1	203	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Copper	Cu2+	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9RNI9|3.A.1.15.6	31.28	7.01e-23	90.9	86	BJKHBEAE_04298 Taurine import ATP-binding protein TauB	1	203	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RNI9|3.A.1.15.6	31.28	7.01e-23	90.9	86	BJKHBEAE_04298 Taurine import ATP-binding protein TauB	1	203	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RNI9|3.A.1.15.6	31.28	7.01e-23	90.9	86	BJKHBEAE_04298 Taurine import ATP-binding protein TauB	1	203	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9RNI9|3.A.1.15.6	29.148	8.14e-22	89	92	BJKHBEAE_01618 putative ABC transporter ATP-binding protein YadG	8	223	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Copper	Cu2+	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9RNI9|3.A.1.15.6	29.148	8.14e-22	89	92	BJKHBEAE_01618 putative ABC transporter ATP-binding protein YadG	8	223	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RNI9|3.A.1.15.6	29.148	8.14e-22	89	92	BJKHBEAE_01618 putative ABC transporter ATP-binding protein YadG	8	223	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RNI9|3.A.1.15.6	29.148	8.14e-22	89	92	BJKHBEAE_01618 putative ABC transporter ATP-binding protein YadG	8	223	transporter
gnl|TC-DB|Q9RNI9|3.A.1.15.6	3.A.1.15.6	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9RNI9|3.A.1.15.6	26.609	1.04e-19	84.7	92	BJKHBEAE_00517 Glutathione/L-cysteine transport system ATP-binding/permease protein CydC	339	561	transporter
