# gapseq version: 2.1.0 53f3b612
# Sequence DB version: 1.5 (Bacteria, 2026-05-29)
# genome_format=prot;taxonomy=Bacteria;ORF_coverage=33.25;gram=neg
pathway	rxn	name	ec	keyrea	is_complex	subunit_count	subunits	complex	file	dbhit	spont	type	src	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	exception	status	subunits_found	subunit_undefined_found	complex.status	pathway.status
PWY-6390	SS-BUTANEDIOL-DEHYDROGENASE-RXN	[(S,S)-2,3-butanediol-forming]-(S)-acetoin reductase	1.1.1.76	FALSE	FALSE		NA		rev/1.1.1.76.fasta	rxn01686 rxn02632	FALSE	EC	rev	UniRef90_Q9ZNN8	31.008	2.86e-23	92.4	98	BJKHBEAE_00755 Sorbitol-6-phosphate 2-dehydrogenase	1	255	0	bad_blast				
PWY-6390	SS-BUTANEDIOL-DEHYDROGENASE-RXN	[(S,S)-2,3-butanediol-forming]-(S)-acetoin reductase	1.1.1.76	FALSE	FALSE		NA		rxn/SS-BUTANEDIOL-DEHYDROGENASE-RXN.fasta	rxn01686 rxn02632	FALSE	metacyc	rxn	sp|H9XP47|MBDH_SERMA	24.4	2.13e-11	59.3	95	BJKHBEAE_02932 putative oxidoreductase YciK	10	245	0	bad_blast				
PWY-6390	SS-BUTANEDIOL-DEHYDROGENASE-RXN	[(S,S)-2,3-butanediol-forming]-(S)-acetoin reductase	1.1.1.76	FALSE	FALSE		NA		rxn/SS-BUTANEDIOL-DEHYDROGENASE-RXN.fasta	rxn01686 rxn02632	FALSE	metacyc	rxn	tr|Q8NMA4|Q8NMA4_CORGL	24.895	6.57e-11	57.8	91	BJKHBEAE_03378 NADP-dependent 3-hydroxy acid dehydrogenase YdfG	2	221	0	bad_blast				
PWY-6390	SS-BUTANEDIOL-DEHYDROGENASE-RXN	[(S,S)-2,3-butanediol-forming]-(S)-acetoin reductase	1.1.1.76	FALSE	FALSE		NA		rxn/SS-BUTANEDIOL-DEHYDROGENASE-RXN.fasta	rxn01686 rxn02632	FALSE	metacyc	rxn	sp|H9XP47|MBDH_SERMA	24.554	1.33e-09	54.3	87	BJKHBEAE_01163 3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase	4	220	0	bad_blast				
PWY-6390	SS-BUTANEDIOL-DEHYDROGENASE-RXN	[(S,S)-2,3-butanediol-forming]-(S)-acetoin reductase	1.1.1.76	FALSE	FALSE		NA		rxn/SS-BUTANEDIOL-DEHYDROGENASE-RXN.fasta	rxn01686 rxn02632	FALSE	metacyc	rxn	tr|Q8NMA4|Q8NMA4_CORGL	23.5	3.2e-09	53.1	76	BJKHBEAE_02558 NADPH-dependent 3-dehydrocapnine reductase	1	188	0	bad_blast				
PWY-6390	SS-BUTANEDIOL-DEHYDROGENASE-RXN	[(S,S)-2,3-butanediol-forming]-(S)-acetoin reductase	1.1.1.76	FALSE	FALSE		NA		rxn/SS-BUTANEDIOL-DEHYDROGENASE-RXN.fasta	rxn01686 rxn02632	FALSE	metacyc	rxn	sp|H9XP47|MBDH_SERMA	25.523	4.06e-07	46.6	93	BJKHBEAE_00387 Dihydromonapterin reductase	9	236	0	bad_blast				
PWY-6390	SS-BUTANEDIOL-DEHYDROGENASE-RXN	[(S,S)-2,3-butanediol-forming]-(S)-acetoin reductase	1.1.1.76	FALSE	FALSE		NA		rxn/SS-BUTANEDIOL-DEHYDROGENASE-RXN.fasta	rxn01686 rxn02632	FALSE	metacyc	rxn	sp|H9XP47|MBDH_SERMA	25.591	2.29e-06	44.7	94	BJKHBEAE_02911 Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	7	250	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|H9XP47|MBDH_SERMA	37.154	2.59e-43	144	96	BJKHBEAE_01281 Oxidoreductase UcpA	3	254	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|Q48436|BUDC_KLEPN	33.984	2.97e-39	134	99	BJKHBEAE_02612 putative oxidoreductase YohF	1	245	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|Q48436|BUDC_KLEPN	32.143	5.24e-35	123	98	BJKHBEAE_02773 5-keto-D-gluconate 5-reductase	10	251	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|H9XP47|MBDH_SERMA	28.689	5.96e-35	122	96	BJKHBEAE_01366 3-oxoacyl-[acyl-carrier-protein] reductase FabG	1	240	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|Q48436|BUDC_KLEPN	35.271	2.4e-34	121	97	BJKHBEAE_02364 putative oxidoreductase YgfF	3	246	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|Q48436|BUDC_KLEPN	31.89	1.66e-32	116	98	BJKHBEAE_00893 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	11	251	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|Q48436|BUDC_KLEPN	31.128	7.14e-32	115	99	BJKHBEAE_00755 Sorbitol-6-phosphate 2-dehydrogenase	1	257	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|Q48436|BUDC_KLEPN	31.518	4.81e-28	105	98	BJKHBEAE_00373 7alpha-hydroxysteroid dehydrogenase	12	251	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|H9XP47|MBDH_SERMA	32.411	4.98e-27	102	96	BJKHBEAE_03184 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	1	245	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|H9XP47|MBDH_SERMA	35.246	1.9e-26	100	94	BJKHBEAE_02789 Cyclic-di-GMP-binding biofilm dispersal mediator protein	4	233	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|Q48436|BUDC_KLEPN	30.04	7.02e-26	100	98	BJKHBEAE_03499 putative oxidoreductase YghA	50	290	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|H9XP47|MBDH_SERMA	26.25	1.27e-20	85.1	94	BJKHBEAE_00825 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	19	257	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|Q48436|BUDC_KLEPN	26.378	3.18e-13	64.7	96	BJKHBEAE_02932 putative oxidoreductase YciK	13	240	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|H9XP47|MBDH_SERMA	24.554	1.33e-09	54.3	87	BJKHBEAE_01163 3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase	4	220	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|Q48436|BUDC_KLEPN	26.471	2.32e-09	53.5	91	BJKHBEAE_02558 NADPH-dependent 3-dehydrocapnine reductase	1	218	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|Q48436|BUDC_KLEPN	27.734	4.03e-08	49.7	96	BJKHBEAE_00387 Dihydromonapterin reductase	10	236	0	bad_blast				
PWY-6391	RXN-11035	[(R)-acetoin forming]-meso-2,3-butanediol dehydrogenase	1.1.1	FALSE	FALSE		NA		rxn/RXN-11035.fasta		FALSE	metacyc	rxn	sp|H9XP47|MBDH_SERMA	25.591	2.29e-06	44.7	94	BJKHBEAE_02911 Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	7	250	0	bad_blast				
PWY-6392	RXN-11034	(R,S)-butanediol dehydrogenase [(S)-acetoin-forming]	1.1.1	FALSE	FALSE						FALSE											0	no_seq_data				
PWY-6397	GALPMUT-RXN	UDP-galactopyranose mutase	5.4.99.9	FALSE	FALSE		NA		rev/5.4.99.9.fasta	rxn00358	FALSE	EC	rev	UniRef90_P37747	100	0	759	100	BJKHBEAE_03268 UDP-galactopyranose mutase	1	367	0	good_blast				
PWY-6397	RXN-11070	decaprenyl-N-acetyl-alpha-D-glucosaminyl-pyrophosphate:dTDP-alpha-L-rhamnose rhamnosyltransferase	2.4.1.289	FALSE	FALSE		NA		rev/2.4.1.289.fasta		FALSE	EC	rev									0	no_blast				
PWY-6397	RXN-11072	rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,3/1,4-galactofuranosyltransferase	2.4.1	FALSE	FALSE		NA		unrev/fddd1025df5452d29ca3d39c19e79c86.fasta		FALSE	reaName	unrev	UniRef50_A0A448F9P9	18.881	5.09e-06	44.7	89	BJKHBEAE_03620 Poly-beta-1,6-N-acetyl-D-glucosamine synthase	73	334	0	bad_blast				
PWY-6397	RXN-11072	rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,3/1,4-galactofuranosyltransferase	2.4.1	FALSE	FALSE		NA		rxn/RXN-11072.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-6397	RXN-11075	rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,3/1,4-galactofuranosyltransferase	2.4.1	FALSE	FALSE		NA		unrev/fddd1025df5452d29ca3d39c19e79c86.fasta		FALSE	reaName	unrev	UniRef50_A0A448F9P9	18.881	5.09e-06	44.7	89	BJKHBEAE_03620 Poly-beta-1,6-N-acetyl-D-glucosamine synthase	73	334	0	bad_blast				
PWY-6397	RXN-11075	rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,3/1,4-galactofuranosyltransferase	2.4.1	FALSE	FALSE		NA		rxn/RXN-11075.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-6397	RXN-11077	galactofuran:UDP-D-galacto-1,4-furanose UDP-galactofuranosyl-(1->6)-transferase	2.4.1.288	FALSE	FALSE		NA		rev/2.4.1.288.fasta		FALSE	EC	rev									0	no_blast				
PWY-6397	RXN-11078	5-phospho-alpha-D-ribose-1-diphosphate:decaprenyl-phosphate 5-phosphoribosyltransferase	2.4.2.45	FALSE	FALSE		NA		rev/2.4.2.45.fasta		FALSE	EC	rev									0	no_blast				
PWY-6397	RXN-11079	decaprenylphosphoryl-5-phosphoribose phosphatase		FALSE	FALSE		NA		rev/69143e08fd6bfa3c517e09b24aa0ab00.fasta		FALSE	reaName	rev									0	no_blast				
PWY-6397	RXN-11080	decaprenylphospho-beta-D-ribofuranose 2-dehydrogenase	1.1.98.3	FALSE	FALSE		NA		rev/1.1.98.3.fasta		FALSE	EC	rev									0	no_blast				
PWY-6397	RXN-11081	decaprenyl-phosphoryl-2-keto-beta-D-erythro-pentofuranose reductase	1.1.1.333	FALSE	FALSE		NA		rev/1.1.1.333.fasta		FALSE	EC	rev	UniRef90_A0R610	25.628	7.01e-08	48.9	77	BJKHBEAE_02558 NADPH-dependent 3-dehydrocapnine reductase	3	190	0	bad_blast				
PWY-6397	RXN-11081	decaprenyl-phosphoryl-2-keto-beta-D-erythro-pentofuranose reductase	1.1.1.333	FALSE	FALSE		NA		rev/1.1.1.333.fasta		FALSE	EC	rev	UniRef90_A0R610	28.302	4.2e-06	43.9	80	BJKHBEAE_01281 Oxidoreductase UcpA	7	208	0	bad_blast				
PWY-6397	RXN-11081	decaprenyl-phosphoryl-2-keto-beta-D-erythro-pentofuranose reductase	1.1.1.333	FALSE	FALSE		NA		rev/1.1.1.333.fasta		FALSE	EC	rev	UniRef90_P9WGS9	25.773	1.17e-05	42.4	75	BJKHBEAE_01366 3-oxoacyl-[acyl-carrier-protein] reductase FabG	9	194	0	bad_blast				
PWY-6397	RXN-11081	decaprenyl-phosphoryl-2-keto-beta-D-erythro-pentofuranose reductase	1.1.1.333	FALSE	FALSE		NA		rev/1.1.1.333.fasta		FALSE	EC	rev	UniRef90_A0R610	26.238	0.000339	38.1	78	BJKHBEAE_00825 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	19	213	0	bad_blast				
PWY-6397	RXN-11081	decaprenyl-phosphoryl-2-keto-beta-D-erythro-pentofuranose reductase	1.1.1.333	FALSE	FALSE		NA		rev/1.1.1.333.fasta		FALSE	EC	rev	UniRef90_P9WGS9	23.715	0.000537	37.4	96	BJKHBEAE_03378 NADP-dependent 3-hydroxy acid dehydrogenase YdfG	3	236	0	bad_blast				
PWY-6397	RXN-11082	arabinogalactan alpha(1-->5) arabinofuranosyltransferase		FALSE	FALSE		NA		rxn/RXN-11082.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-6397	RXN-11091	(Galf)30-Rha-GlcNAc-P-P-C50:decaprenyl-phosphoryl-beta-D-arabinofuranose arabinofuranosyltransferase	2.4.2.46	FALSE	FALSE		NA		rev/2.4.2.46.fasta		FALSE	EC	rev									0	no_blast				
PWY-6397	RXN-11092	arabinogalactan alpha(1-->3) arabinofuranosyltransferase	2.4.2.47	FALSE	FALSE		NA		rev/2.4.2.47.fasta		FALSE	EC	rev									0	no_blast				
PWY-6397	RXN-11093	arabinogalactan:decaprenyl-phosphoryl-beta-D-arabinofuranose beta(1-->2) arabinofuranosyltransferase		FALSE	FALSE		NA		rxn/RXN-11093.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-6397	RXN-11094	arabinogalactan alpha(1-->3) arabinofuranosyl transferase		FALSE	FALSE		NA		rxn/RXN-11094.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-6397	RXN-21427	arabinogalactan alpha(1-->3) arabinofuranosyltransferase		FALSE	FALSE		NA		rxn/RXN-21427.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-6397	RXN-6380	decaprenol-monophosphate-N-acetylglucosaminyltransferase	2.7.8.35	FALSE	FALSE		NA		rev/2.7.8.35.fasta		FALSE	EC	rev	UniRef90_P45830	28.617	4.03e-21	90.9	75	BJKHBEAE_03059 Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	27	298	0	bad_blast				
PWY-6397	RXN-6380	decaprenol-monophosphate-N-acetylglucosaminyltransferase	2.7.8.35	FALSE	FALSE		NA		rxn/RXN-6380.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-6397	RXN1G-1633	trehalose-mono-mycolate O-mycolyltransferase	2.3.1	FALSE	FALSE		NA		rxn/RXN1G-1633.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-6397	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_P09147	100	0	704	100	BJKHBEAE_00644 UDP-glucose 4-epimerase	1	338	0	good_blast				
PWY-6397	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_P9WN67	31.268	1.03e-37	134	98	BJKHBEAE_03273 dTDP-glucose 4,6-dehydratase	1	334	0	bad_blast				
PWY-6397	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_A0R5C5	30.12	2.41e-36	130	98	BJKHBEAE_03063 dTDP-glucose 4,6-dehydratase 2	3	331	0	bad_blast				
PWY-6397	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_A0R5C5	26.074	3.7e-22	92.4	96	BJKHBEAE_03285 GDP-mannose 4,6-dehydratase	6	347	0	bad_blast				
PWY-6397	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_Q59083	30.597	1.85e-21	90.1	75	BJKHBEAE_02158 ADP-L-glycero-D-manno-heptose-6-epimerase	2	246	0	bad_blast				
PWY-6397	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_P9WN67	24.128	5.76e-11	60.1	98	BJKHBEAE_01051 Bifunctional polymyxin resistance protein ArnA	317	649	0	bad_blast				
PWY-6397	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_Q9KDV3	24.189	1.01e-10	58.9	96	BJKHBEAE_03284 GDP-L-fucose synthase	6	315	0	bad_blast				
PWY-6397	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_A0R5C5	25.215	4.81e-10	56.6	99	BJKHBEAE_00535 3-beta-hydroxysteroid dehydrogenase	1	331	0	bad_blast				
PWY-6397	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_Q56623	20.599	1.13e-08	53.1	80	BJKHBEAE_00534 hypothetical protein	1	237	0	bad_blast				
PWY-6397	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_O84903	21.429	8.85e-05	40.4	89	BJKHBEAE_01000 Epimerase family protein	1	271	0	bad_blast				
PWY-6397	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_Q45291	22.93	0.033	32.3	90	BJKHBEAE_03272 dTDP-4-dehydrorhamnose reductase	1	276	0	bad_blast				
PWY-6397	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_P45602	26.19	2.2	25	89	BJKHBEAE_00482 tRNA 5-carboxymethoxyuridine methyltransferase	46	152	0	bad_blast				
PWY-6397	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_P45602	23.022	5	23.9	88	BJKHBEAE_02932 putative oxidoreductase YciK	15	153	0	bad_blast				
PWY-6406	ISOCHORSYN-RXN	isochorismate synthase	5.4.4.2	FALSE	FALSE		NA		rev/5.4.4.2.fasta	rxn01258	FALSE	EC	rev	UniRef90_P38051	100	0	887	100	BJKHBEAE_01040 Isochorismate synthase MenF	1	431	0	good_blast				
PWY-6406	ISOCHORSYN-RXN	isochorismate synthase	5.4.4.2	FALSE	FALSE		NA		rev/5.4.4.2.fasta	rxn01258	FALSE	EC	rev	UniRef90_P0AEJ2	100	0	800	100	BJKHBEAE_03187 Isochorismate synthase EntC	1	391	0	good_blast				
PWY-6406	RXN-1981	isochorismate pyruvate lyase	4.2.99.21	TRUE	FALSE		NA		rev/4.2.99.21.fasta	rxn04454	FALSE	EC	rev									0	no_blast				
PWY-6407	RXN-11105	yersiniabactin synthase	2.3.1	FALSE	FALSE		NA		rxn/RXN-11105.fasta		FALSE	metacyc	rxn	tr|Q56950|Q56950_YERPE	42.998	3.83e-130	387	95	BJKHBEAE_03186 Enterobactin synthase component E	25	526	0	good_blast				full
PWY-6407	RXN-11105	yersiniabactin synthase	2.3.1	FALSE	FALSE		NA		rxn/RXN-11105.fasta		FALSE	metacyc	rxn	tr|Q56950|Q56950_YERPE	27.713	5.46e-50	177	94	BJKHBEAE_00287 Medium-chain fatty-acid--CoA ligase	26	528	0	bad_blast				full
PWY-6407	RXN-11105	yersiniabactin synthase	2.3.1	FALSE	FALSE		NA		rxn/RXN-11105.fasta		FALSE	metacyc	rxn	tr|Q56950|Q56950_YERPE	25.328	1.62e-38	145	95	BJKHBEAE_00184 Long-chain-fatty-acid--CoA ligase	47	571	0	bad_blast				full
PWY-6407	RXN-11105	yersiniabactin synthase	2.3.1	FALSE	FALSE		NA		rxn/RXN-11105.fasta		FALSE	metacyc	rxn	tr|Q56950|Q56950_YERPE	23.967	1.98e-26	109	90	BJKHBEAE_01531 Crotonobetaine/carnitine--CoA ligase	39	516	0	bad_blast				full
PWY-6407	RXN-11105	yersiniabactin synthase	2.3.1	FALSE	FALSE		NA		rxn/RXN-11105.fasta		FALSE	metacyc	rxn	tr|Q56950|Q56950_YERPE	23.962	6.99e-17	80.5	92	BJKHBEAE_03349 Acetyl-coenzyme A synthetase	83	605	0	bad_blast				full
PWY-6407	RXN-11105	yersiniabactin synthase	2.3.1	FALSE	FALSE		NA		rxn/RXN-11105.fasta		FALSE	metacyc	rxn	tr|Q56950|Q56950_YERPE	25.217	6.45e-11	61.2	84	BJKHBEAE_01045 2-succinylbenzoate--CoA ligase	9	398	0	bad_blast				full
PWY-6407	RXN-11105	yersiniabactin synthase	2.3.1	FALSE	FALSE		NA		rxn/RXN-11105.fasta		FALSE	metacyc	rxn	tr|Q56950|Q56950_YERPE	22.857	1.76e-08	54.3	95	BJKHBEAE_03194 Enterobactin synthase component F	461	958	0	bad_blast				full
PWY-6407	RXN-11113	salicyl-AMP ligase		FALSE	FALSE		NA		rxn/RXN-11113.fasta		FALSE	metacyc	rxn	tr|Q56950|Q56950_YERPE	42.998	3.83e-130	387	95	BJKHBEAE_03186 Enterobactin synthase component E	25	526	0	good_blast				full
PWY-6407	RXN-11113	salicyl-AMP ligase		FALSE	FALSE		NA		rev/1cfb28bbc5cb813f1cb7cab3c230f698.fasta		FALSE	reaName	rev	UniRef90_P71716	29.799	2.73e-60	206	94	BJKHBEAE_00287 Medium-chain fatty-acid--CoA ligase	5	539	0	good_blast				full
PWY-6407	RXN-11113	salicyl-AMP ligase		FALSE	FALSE		NA		rxn/RXN-11113.fasta		FALSE	metacyc	rxn	tr|Q56950|Q56950_YERPE	25.328	1.62e-38	145	95	BJKHBEAE_00184 Long-chain-fatty-acid--CoA ligase	47	571	0	bad_blast				full
PWY-6407	RXN-11113	salicyl-AMP ligase		FALSE	FALSE		NA		rev/1cfb28bbc5cb813f1cb7cab3c230f698.fasta		FALSE	reaName	rev	UniRef90_P71716	27.846	4.6e-34	132	84	BJKHBEAE_01531 Crotonobetaine/carnitine--CoA ligase	39	516	0	bad_blast				full
PWY-6407	RXN-11113	salicyl-AMP ligase		FALSE	FALSE		NA		rev/1cfb28bbc5cb813f1cb7cab3c230f698.fasta		FALSE	reaName	rev	UniRef90_P71716	27.273	1.29e-31	126	88	BJKHBEAE_01755 Acetyl-coenzyme A synthetase	91	618	0	bad_blast				full
PWY-6407	RXN-11113	salicyl-AMP ligase		FALSE	FALSE		NA		rev/1cfb28bbc5cb813f1cb7cab3c230f698.fasta		FALSE	reaName	rev	UniRef90_P71716	24.048	5.64e-17	81.3	91	BJKHBEAE_03349 Acetyl-coenzyme A synthetase	43	598	0	bad_blast				full
PWY-6407	RXN-11113	salicyl-AMP ligase		FALSE	FALSE		NA		rev/1cfb28bbc5cb813f1cb7cab3c230f698.fasta		FALSE	reaName	rev	UniRef90_P71716	24.354	4.9e-14	72.4	90	BJKHBEAE_03194 Enterobactin synthase component F	456	958	0	bad_blast				full
PWY-6407	RXN-11113	salicyl-AMP ligase		FALSE	FALSE		NA		rev/1cfb28bbc5cb813f1cb7cab3c230f698.fasta		FALSE	reaName	rev	UniRef90_P71716	23.173	1.06e-12	67.8	80	BJKHBEAE_00887 Bifunctional protein Aas	255	703	0	bad_blast				full
PWY-6407	RXN-11113	salicyl-AMP ligase		FALSE	FALSE		NA		rxn/RXN-11113.fasta		FALSE	metacyc	rxn	tr|Q56950|Q56950_YERPE	25.217	6.45e-11	61.2	84	BJKHBEAE_01045 2-succinylbenzoate--CoA ligase	9	398	0	bad_blast				full
PWY-6408	RXN-11113	salicyl-AMP ligase		FALSE	FALSE		NA		rxn/RXN-11113.fasta		FALSE	metacyc	rxn	tr|Q56950|Q56950_YERPE	42.998	3.83e-130	387	95	BJKHBEAE_03186 Enterobactin synthase component E	25	526	0	good_blast				
PWY-6408	RXN-11113	salicyl-AMP ligase		FALSE	FALSE		NA		rev/1cfb28bbc5cb813f1cb7cab3c230f698.fasta		FALSE	reaName	rev	UniRef90_P71716	29.799	2.73e-60	206	94	BJKHBEAE_00287 Medium-chain fatty-acid--CoA ligase	5	539	0	good_blast				
PWY-6408	RXN-11113	salicyl-AMP ligase		FALSE	FALSE		NA		rxn/RXN-11113.fasta		FALSE	metacyc	rxn	tr|Q56950|Q56950_YERPE	25.328	1.62e-38	145	95	BJKHBEAE_00184 Long-chain-fatty-acid--CoA ligase	47	571	0	bad_blast				
PWY-6408	RXN-11113	salicyl-AMP ligase		FALSE	FALSE		NA		rev/1cfb28bbc5cb813f1cb7cab3c230f698.fasta		FALSE	reaName	rev	UniRef90_P71716	27.846	4.6e-34	132	84	BJKHBEAE_01531 Crotonobetaine/carnitine--CoA ligase	39	516	0	bad_blast				
